log,event_index,offline_ns,online_ns
Period20_procedure_steps_all_additional_event_types.json,3296,,81666
Period20_procedure_steps_all_additional_event_types.json,3297,,81708
Period20_procedure_steps_all_additional_event_types.json,3298,,81917
Period20_procedure_steps_all_additional_event_types.json,3299,,82625
Period20_procedure_steps_all_additional_event_types.json,3300,,82166
Period20_procedure_steps_all_additional_event_types.json,3301,38799625,148083
Period20_procedure_steps_all_additional_event_types.json,3302,,92583
Period20_procedure_steps_all_additional_event_types.json,3303,,89166
Period20_procedure_steps_all_additional_event_types.json,3304,,88375
Period20_procedure_steps_all_additional_event_types.json,3305,,92791
Period20_procedure_steps_all_additional_event_types.json,3306,,80542
Period20_procedure_steps_all_additional_event_types.json,3307,,89708
Period20_procedure_steps_all_additional_event_types.json,3308,,85666
Period20_procedure_steps_all_additional_event_types.json,3309,,84333
Period20_procedure_steps_all_additional_event_types.json,3310,,84958
Period20_procedure_steps_all_additional_event_types.json,3311,,84333
Period20_procedure_steps_all_additional_event_types.json,3312,,90125
Period20_procedure_steps_all_additional_event_types.json,3313,,83083
Period20_procedure_steps_all_additional_event_types.json,3314,,82708
Period20_procedure_steps_all_additional_event_types.json,3315,,85959
Period20_procedure_steps_all_additional_event_types.json,3316,,82583
Period20_procedure_steps_all_additional_event_types.json,3317,,84166
Period20_procedure_steps_all_additional_event_types.json,3318,,83000
Period20_procedure_steps_all_additional_event_types.json,3319,,88833
Period20_procedure_steps_all_additional_event_types.json,3320,,114250
Period20_procedure_steps_all_additional_event_types.json,3321,,90917
Period20_procedure_steps_all_additional_event_types.json,3322,,81042
Period20_procedure_steps_all_additional_event_types.json,3323,,79542
Period20_procedure_steps_all_additional_event_types.json,3324,,81083
Period20_procedure_steps_all_additional_event_types.json,3325,,82750
Period20_procedure_steps_all_additional_event_types.json,3326,,83583
Period20_procedure_steps_all_additional_event_types.json,3327,,82833
Period20_procedure_steps_all_additional_event_types.json,3328,,77958
Period20_procedure_steps_all_additional_event_types.json,3329,,77917
Period20_procedure_steps_all_additional_event_types.json,3330,,78417
Period20_procedure_steps_all_additional_event_types.json,3331,,77916
Period20_procedure_steps_all_additional_event_types.json,3332,,76750
Period20_procedure_steps_all_additional_event_types.json,3333,,78333
Period20_procedure_steps_all_additional_event_types.json,3334,,87208
Period20_procedure_steps_all_additional_event_types.json,3335,,78500
Period20_procedure_steps_all_additional_event_types.json,3336,,76875
Period20_procedure_steps_all_additional_event_types.json,3337,,79458
Period20_procedure_steps_all_additional_event_types.json,3338,,77333
Period20_procedure_steps_all_additional_event_types.json,3339,,77708
Period20_procedure_steps_all_additional_event_types.json,3340,,77750
Period20_procedure_steps_all_additional_event_types.json,3341,,77125
Period20_procedure_steps_all_additional_event_types.json,3342,,77083
Period20_procedure_steps_all_additional_event_types.json,3343,,91000
Period20_procedure_steps_all_additional_event_types.json,3344,,76542
Period20_procedure_steps_all_additional_event_types.json,3345,,95916
Period20_procedure_steps_all_additional_event_types.json,3346,,78417
Period20_procedure_steps_all_additional_event_types.json,3347,,77667
Period20_procedure_steps_all_additional_event_types.json,3348,,77667
Period20_procedure_steps_all_additional_event_types.json,3349,,77250
Period20_procedure_steps_all_additional_event_types.json,3350,,77375
Period20_procedure_steps_all_additional_event_types.json,3351,38243625,147834
Period20_procedure_steps_all_additional_event_types.json,3352,,97084
Period20_procedure_steps_all_additional_event_types.json,3353,,89667
Period20_procedure_steps_all_additional_event_types.json,3354,,86041
Period20_procedure_steps_all_additional_event_types.json,3355,,85625
Period20_procedure_steps_all_additional_event_types.json,3356,,84417
Period20_procedure_steps_all_additional_event_types.json,3357,,83750
Period20_procedure_steps_all_additional_event_types.json,3358,,83083
Period20_procedure_steps_all_additional_event_types.json,3359,,82250
Period20_procedure_steps_all_additional_event_types.json,3360,,81375
Period20_procedure_steps_all_additional_event_types.json,3361,,89834
Period20_procedure_steps_all_additional_event_types.json,3362,,87042
Period20_procedure_steps_all_additional_event_types.json,3363,,82666
Period20_procedure_steps_all_additional_event_types.json,3364,,83208
Period20_procedure_steps_all_additional_event_types.json,3365,,93583
Period20_procedure_steps_all_additional_event_types.json,3366,,93083
Period20_procedure_steps_all_additional_event_types.json,3367,,82375
Period20_procedure_steps_all_additional_event_types.json,3368,,85042
Period20_procedure_steps_all_additional_event_types.json,3369,,83583
Period20_procedure_steps_all_additional_event_types.json,3370,,82875
Period20_procedure_steps_all_additional_event_types.json,3371,,84292
Period20_procedure_steps_all_additional_event_types.json,3372,,82459
Period20_procedure_steps_all_additional_event_types.json,3373,,82500
Period20_procedure_steps_all_additional_event_types.json,3374,,81500
Period20_procedure_steps_all_additional_event_types.json,3375,,82333
Period20_procedure_steps_all_additional_event_types.json,3376,,82500
Period20_procedure_steps_all_additional_event_types.json,3377,,82000
Period20_procedure_steps_all_additional_event_types.json,3378,,84000
Period20_procedure_steps_all_additional_event_types.json,3379,,86291
Period20_procedure_steps_all_additional_event_types.json,3380,,87125
Period20_procedure_steps_all_additional_event_types.json,3381,,83333
Period20_procedure_steps_all_additional_event_types.json,3382,,83083
Period20_procedure_steps_all_additional_event_types.json,3383,,83250
Period20_procedure_steps_all_additional_event_types.json,3384,,82292
Period20_procedure_steps_all_additional_event_types.json,3385,,83625
Period20_procedure_steps_all_additional_event_types.json,3386,,83625
Period20_procedure_steps_all_additional_event_types.json,3387,,81833
Period20_procedure_steps_all_additional_event_types.json,3388,,82209
Period20_procedure_steps_all_additional_event_types.json,3389,,81625
Period20_procedure_steps_all_additional_event_types.json,3390,,82042
Period20_procedure_steps_all_additional_event_types.json,3391,,82542
Period20_procedure_steps_all_additional_event_types.json,3392,,82250
Period20_procedure_steps_all_additional_event_types.json,3393,,82542
Period20_procedure_steps_all_additional_event_types.json,3394,,82875
Period20_procedure_steps_all_additional_event_types.json,3395,,81875
Period20_procedure_steps_all_additional_event_types.json,3396,,82541
Period20_procedure_steps_all_additional_event_types.json,3397,,83250
Period20_procedure_steps_all_additional_event_types.json,3398,,82875
Period20_procedure_steps_all_additional_event_types.json,3399,,82291
Period20_procedure_steps_all_additional_event_types.json,3400,,82250
Period20_procedure_steps_all_additional_event_types.json,3401,46205333,165417
Period20_procedure_steps_all_additional_event_types.json,3402,,94250
Period20_procedure_steps_all_additional_event_types.json,3403,,84625
Period20_procedure_steps_all_additional_event_types.json,3404,,81209
Period20_procedure_steps_all_additional_event_types.json,3405,,79916
Period20_procedure_steps_all_additional_event_types.json,3406,,78750
Period20_procedure_steps_all_additional_event_types.json,3407,,78666
Period20_procedure_steps_all_additional_event_types.json,3408,,78708
Period20_procedure_steps_all_additional_event_types.json,3409,,78542
Period20_procedure_steps_all_additional_event_types.json,3410,,78292
Period20_procedure_steps_all_additional_event_types.json,3411,,84000
Period20_procedure_steps_all_additional_event_types.json,3412,,83250
Period20_procedure_steps_all_additional_event_types.json,3413,,82792
Period20_procedure_steps_all_additional_event_types.json,3414,,80250
Period20_procedure_steps_all_additional_event_types.json,3415,,78167
Period20_procedure_steps_all_additional_event_types.json,3416,,79750
Period20_procedure_steps_all_additional_event_types.json,3417,,84125
Period20_procedure_steps_all_additional_event_types.json,3418,,84125
Period20_procedure_steps_all_additional_event_types.json,3419,,82167
Period20_procedure_steps_all_additional_event_types.json,3420,,77166
Period20_procedure_steps_all_additional_event_types.json,3421,,77250
Period20_procedure_steps_all_additional_event_types.json,3422,,80042
Period20_procedure_steps_all_additional_event_types.json,3423,,85000
Period20_procedure_steps_all_additional_event_types.json,3424,,83167
Period20_procedure_steps_all_additional_event_types.json,3425,,81958
Period20_procedure_steps_all_additional_event_types.json,3426,,77458
Period20_procedure_steps_all_additional_event_types.json,3427,,80000
Period20_procedure_steps_all_additional_event_types.json,3428,,81875
Period20_procedure_steps_all_additional_event_types.json,3429,,82500
Period20_procedure_steps_all_additional_event_types.json,3430,,82375
Period20_procedure_steps_all_additional_event_types.json,3431,,79625
Period20_procedure_steps_all_additional_event_types.json,3432,,78083
Period20_procedure_steps_all_additional_event_types.json,3433,,81459
Period20_procedure_steps_all_additional_event_types.json,3434,,81750
Period20_procedure_steps_all_additional_event_types.json,3435,,81708
Period20_procedure_steps_all_additional_event_types.json,3436,,82833
Period20_procedure_steps_all_additional_event_types.json,3437,,86625
Period20_procedure_steps_all_additional_event_types.json,3438,,86333
Period20_procedure_steps_all_additional_event_types.json,3439,,85292
Period20_procedure_steps_all_additional_event_types.json,3440,,81958
Period20_procedure_steps_all_additional_event_types.json,3441,,81541
Period20_procedure_steps_all_additional_event_types.json,3442,,78292
Period20_procedure_steps_all_additional_event_types.json,3443,,78583
Period20_procedure_steps_all_additional_event_types.json,3444,,81584
Period20_procedure_steps_all_additional_event_types.json,3445,,87667
Period20_procedure_steps_all_additional_event_types.json,3446,,88500
Period20_procedure_steps_all_additional_event_types.json,3447,,83334
Period20_procedure_steps_all_additional_event_types.json,3448,,77125
Period20_procedure_steps_all_additional_event_types.json,3449,,80834
Period20_procedure_steps_all_additional_event_types.json,3450,,81875
Period20_procedure_steps_all_additional_event_types.json,3451,39440125,151875
Period20_procedure_steps_all_additional_event_types.json,3452,,92125
Period20_procedure_steps_all_additional_event_types.json,3453,,84333
Period20_procedure_steps_all_additional_event_types.json,3454,,82583
Period20_procedure_steps_all_additional_event_types.json,3455,,83667
Period20_procedure_steps_all_additional_event_types.json,3456,,83375
Period20_procedure_steps_all_additional_event_types.json,3457,,82375
Period20_procedure_steps_all_additional_event_types.json,3458,,77542
Period20_procedure_steps_all_additional_event_types.json,3459,,79292
Period20_procedure_steps_all_additional_event_types.json,3460,,83083
Period20_procedure_steps_all_additional_event_types.json,3461,,81458
Period20_procedure_steps_all_additional_event_types.json,3462,,82083
Period20_procedure_steps_all_additional_event_types.json,3463,,79291
Period20_procedure_steps_all_additional_event_types.json,3464,,77625
Period20_procedure_steps_all_additional_event_types.json,3465,,84500
